mnID,nmFrameID,TimeStamp,mnGridCols,mnGridRows,KeyPoints,PoseX,PoseY,PoseZ
0,0,1512795974.330300,64,48,1893,0.000000,0.000000,0.000000
1,70,1512795988.494500,64,48,1922,-0.014022,-0.014832,-0.036849
12,89,1512795992.407200,64,48,1004,-0.013495,-0.010850,-0.039488
18,101,1512795994.838800,64,48,1003,-0.056859,-0.028584,-0.155903
16,94,1512795993.439700,64,48,1005,-0.028252,-0.018316,-0.089099
21,107,1512795996.056600,64,48,1001,-0.076780,-0.037467,-0.206930
20,105,1512795995.653100,64,48,1003,-0.072816,-0.035314,-0.195634
25,116,1512795997.892700,64,48,1003,-0.032842,-0.019844,-0.119546
23,111,1512795996.871600,64,48,1004,-0.053505,-0.029618,-0.182526
26,118,1512795998.294000,64,48,1003,-0.021039,-0.014671,-0.083950
