mnID,nmFrameID,TimeStamp,mnGridCols,mnGridRows,KeyPoints,PoseX,PoseY,PoseZ
0,0,1512795974.330300,64,48,1893,0.000000,0.000000,0.000000
1,70,1512795988.494500,64,48,1922,-0.013913,-0.013240,-0.034696
12,89,1512795992.407200,64,48,1004,-0.012827,-0.008968,-0.038338
18,101,1512795994.838800,64,48,1003,-0.054866,-0.026770,-0.155042
16,94,1512795993.439700,64,48,1005,-0.026239,-0.016458,-0.088015
15,92,1512795993.029300,64,48,1000,-0.017861,-0.014716,-0.065712
21,107,1512795996.056600,64,48,1001,-0.075514,-0.032586,-0.204278
20,105,1512795995.653100,64,48,1003,-0.071577,-0.032142,-0.193512
19,103,1512795995.255800,64,48,1001,-0.060738,-0.030149,-0.177263
22,109,1512795996.453500,64,48,1002,-0.064668,-0.030813,-0.198139
