mnID,nmFrameID,TimeStamp,mnGridCols,mnGridRows,KeyPoints,PoseX,PoseY,PoseZ
0,0,1512795974.330300,64,48,1893,0.000000,0.000000,0.000000
18,101,1512795994.838800,64,48,1003,-0.052462,-0.023366,-0.132166
21,107,1512795996.056600,64,48,1001,-0.070381,-0.031227,-0.176063
20,105,1512795995.653100,64,48,1003,-0.066281,-0.029204,-0.166451
23,111,1512795996.871600,64,48,1004,-0.049127,-0.024147,-0.155318
49,154,1512796005.511600,64,48,926,-0.024266,-0.024848,-0.135898
48,153,1512796005.315900,64,48,968,-0.024357,-0.019494,-0.126770
50,156,1512796005.917500,64,48,954,-0.022377,-0.007417,-0.116382
58,172,1512796009.117800,64,48,1000,-0.008662,-0.000818,0.009474
63,180,1512796010.743800,64,48,1002,-0.001703,0.001847,0.018117
64,182,1512796011.143500,64,48,1002,-0.002747,0.001980,0.014901
65,184,1512796011.535000,64,48,1003,-0.004452,0.000781,0.009473
86,229,1512796020.680800,64,48,994,-0.023638,-0.016938,-0.093757
90,234,1512796021.672900,64,48,1002,-0.023306,-0.002422,-0.120364
94,244,1512796023.700500,64,48,997,-0.020918,-0.023771,-0.151954
93,242,1512796023.288800,64,48,986,-0.020782,-0.022263,-0.136174
