mnID,nmFrameID,TimeStamp,mnGridCols,mnGridRows,KeyPoints,PoseX,PoseY,PoseZ
0,0,1512795974.330300,64,48,1893,0.000000,0.000000,0.000000
18,101,1512795994.838800,64,48,1003,-0.051620,-0.023156,-0.129580
21,107,1512795996.056600,64,48,1001,-0.068813,-0.030826,-0.172839
20,105,1512795995.653100,64,48,1003,-0.064962,-0.028684,-0.163318
23,111,1512795996.871600,64,48,1004,-0.048285,-0.024408,-0.152387
49,154,1512796005.511600,64,48,926,-0.020419,-0.026983,-0.128026
48,153,1512796005.315900,64,48,968,-0.021957,-0.021738,-0.120494
50,156,1512796005.917500,64,48,954,-0.020713,-0.011286,-0.112130
58,172,1512796009.117800,64,48,1000,-0.008729,-0.001507,0.008372
63,180,1512796010.743800,64,48,1002,-0.001647,0.001314,0.017192
64,182,1512796011.143500,64,48,1002,-0.002732,0.001548,0.013920
65,184,1512796011.535000,64,48,1003,-0.004448,0.000238,0.008251
90,234,1512796021.672900,64,48,1002,-0.022240,-0.002491,-0.119691
95,245,1512796023.894900,64,48,1001,-0.025278,-0.025553,-0.153354
100,250,1512796024.910100,64,48,1003,-0.039204,-0.033507,-0.208493
103,254,1512796025.721600,64,48,1001,-0.052892,-0.035713,-0.233366
