mnId,RefKF.Id,RefKF.FrameId,NextId,FirstKF,FirstFrame,PoseX,PoseY,PoseZ
0,0,30,9289,1,31,-0.053101,0.068070,0.676476
1,0,30,9289,1,31,-0.140712,-0.366248,1.715731
5,0,30,9289,1,31,-0.346694,-0.079175,0.932147
7,0,30,9289,1,31,-0.248457,-0.133037,0.979204
12,0,30,9289,1,31,0.241145,-0.254907,1.544518
13,0,30,9289,1,31,-0.207333,-0.010493,0.955932
14,0,30,9289,1,31,-0.229282,-0.034882,0.918047
16,0,30,9289,1,31,-0.317550,-0.145576,0.877435
19,0,30,9289,1,31,0.223511,0.030993,0.761498
22,0,30,9289,1,31,-0.118669,0.070230,0.679234
23,0,30,9289,1,31,-0.132086,0.068087,0.706638
24,0,30,9289,1,31,-0.133179,0.045115,0.678428
28,0,30,9289,1,31,0.379310,-0.334968,1.253693
31,0,30,9289,1,31,0.301342,-0.133080,1.351872
35,0,30,9289,1,31,0.160540,-0.048270,1.629493
41,0,30,9289,1,31,0.272180,-0.266068,1.314065
42,0,30,9289,1,31,-0.342087,-0.319049,1.537086
44,0,30,9289,1,31,0.161384,0.072021,0.754216
45,0,30,9289,1,31,0.272258,-0.340290,1.265481
51,0,30,9289,1,31,0.276088,-0.047303,0.782371
54,0,30,9289,1,31,0.133212,0.077391,0.591502
55,0,30,9289,1,31,0.150926,0.072807,0.583650
57,0,30,9289,1,31,-0.216743,-0.328046,1.642606
58,0,30,9289,1,31,-0.203038,0.076569,0.581585
61,0,30,9289,1,31,-0.287993,-0.040695,0.912929
62,0,30,9289,1,31,0.002162,-0.101965,1.865282
64,0,30,9289,1,31,0.138836,0.045315,0.932427
66,0,30,9289,1,31,-0.252025,0.026974,0.842331
70,0,30,9289,1,31,0.289366,-0.092848,0.851787
72,0,30,9289,1,31,0.200747,-0.120916,1.359353
73,0,30,9289,1,31,0.203136,-0.147960,1.399390
77,53,123,9289,1,31,0.058928,-0.257592,1.861590
80,0,30,9289,1,31,0.317358,-0.256620,1.257105
81,0,30,9289,1,31,0.298741,-0.286089,1.226474
82,0,30,9289,1,31,-0.215558,-0.053860,0.980125
85,0,30,9289,1,31,0.134261,0.080981,0.546526
86,0,30,9289,1,31,-0.299984,0.008020,0.952606
87,0,30,9289,1,31,0.180815,-0.021072,1.268004
92,0,30,9289,1,31,0.132990,0.091055,0.443761
94,0,30,9289,1,31,0.248271,-0.244621,1.383041
98,0,30,9289,1,31,0.327479,-0.035072,1.233117
100,0,30,9289,1,31,0.222871,-0.005418,0.803420
102,0,30,9289,1,31,0.184621,0.053840,0.830085
104,0,30,9289,1,31,0.184665,0.026780,0.786732
105,0,30,9289,1,31,-0.037124,0.091401,0.447206
112,0,30,9289,1,31,0.262832,-0.143533,1.292324
117,0,30,9289,1,31,-0.009074,0.054738,0.854044
119,0,30,9289,1,31,0.349941,-0.246873,1.239491
123,0,30,9289,1,31,-0.145382,0.033470,0.676159
127,0,30,9289,1,31,0.275846,0.018968,1.427775
130,0,30,9289,1,31,0.035260,-0.147909,1.904058
133,0,30,9289,1,31,0.318481,-0.040528,1.051993
135,0,30,9289,1,31,0.130129,0.064140,0.685053
137,0,30,9289,1,31,-0.142267,0.049111,0.624141
138,0,30,9289,1,31,0.056273,0.085468,0.411108
139,0,30,9289,1,31,0.052077,0.079817,0.416718
141,0,30,9289,1,31,0.328798,-0.105610,1.155986
144,0,30,9289,1,31,0.096318,0.072280,0.621568
145,0,30,9289,1,31,0.074719,0.072313,0.601028
146,0,30,9289,1,31,0.103275,0.068596,0.685044
147,0,30,9289,1,31,0.074101,0.067345,0.644449
149,0,30,9289,1,31,0.167259,0.046947,0.852846
152,0,30,9289,1,31,1.412358,-3.451743,17.026777
153,0,30,9289,1,31,4.639596,-10.914001,48.112907
156,0,30,9289,1,31,0.340200,-0.030590,0.944347
158,0,30,9289,1,31,-0.280383,-0.060192,0.911984
160,0,30,9289,1,31,0.361398,-0.183021,1.370071
161,0,30,9289,1,31,0.278192,-0.164431,1.242093
162,0,30,9289,1,31,0.285645,-0.181082,1.271184
165,0,30,9289,1,31,-0.127680,0.073692,0.671288
166,0,30,9289,1,31,0.104156,-0.178611,1.883373
167,0,30,9289,1,31,0.010711,-0.306086,1.868692
171,0,30,9289,1,31,-0.173422,0.068801,0.636043
174,0,30,9289,1,31,0.047184,0.091631,0.461575
176,0,30,9289,1,31,0.283017,-0.224655,1.242285
177,0,30,9289,1,31,-0.072815,0.087852,0.427057
180,0,30,9289,0,30,0.057176,0.081293,0.500387
189,0,30,9289,0,30,0.084924,0.077224,0.564721
192,0,30,9289,0,30,-0.108140,0.095364,0.485198
197,0,30,9289,0,30,-0.139106,0.047286,0.611334
201,0,30,9289,0,30,-0.201376,0.075740,0.578218
204,0,30,9289,0,30,0.015723,0.082770,0.543107
206,0,30,9289,0,30,-0.342363,-0.039531,0.933563
207,0,30,9289,0,30,-0.152527,0.079016,0.562662
211,0,30,9289,0,30,0.158588,0.073441,0.515964
213,0,30,9289,0,30,-0.146977,0.033445,0.684249
217,0,30,9289,0,30,0.059640,0.091568,0.519928
219,0,30,9289,0,30,-0.175019,0.068394,0.516596
220,0,30,9289,0,30,0.129101,0.077960,0.538816
224,0,30,9289,0,30,0.149765,0.064909,0.681426
226,0,30,9289,0,30,-0.195046,0.057656,0.630876
227,0,30,9289,0,30,-0.180563,0.062919,0.645781
228,0,30,9289,0,30,-0.156724,0.070656,0.687692
236,0,30,9289,0,30,0.105670,0.067787,0.692836
237,0,30,9289,0,30,-0.137287,0.063659,0.707517
238,0,30,9289,0,30,0.009848,0.065828,0.604905
239,0,30,9289,0,30,-0.155122,0.029248,0.819939
240,0,30,9289,0,30,-0.300253,0.049719,0.850099
242,0,30,9289,0,30,-0.178921,0.064945,0.645438
255,0,30,9289,0,30,-0.233638,0.026025,0.978643
257,0,30,9289,1,31,0.022035,0.064926,0.674302
259,0,30,9289,2,32,-0.237114,-0.059194,0.969457
260,0,30,9289,2,32,-0.238973,-0.019194,0.929913
261,0,30,9289,2,32,-0.287986,-0.047319,0.937930
262,0,30,9289,2,32,-0.000535,0.064528,0.675339
266,11,41,9289,2,32,-0.238623,-0.060421,0.787883
267,0,30,9289,2,32,-0.265795,-0.061863,0.911033
271,0,30,9289,2,32,0.295835,0.022591,0.881121
274,0,30,9289,2,32,0.197924,0.064040,0.742275
275,0,30,9289,2,32,0.135857,0.082493,0.773911
276,0,30,9289,2,32,0.238082,0.028758,0.827185
277,0,30,9289,2,32,0.209083,0.030716,0.797841
279,0,30,9289,2,32,0.040151,0.090300,0.568894
280,0,30,9289,2,32,-0.178678,-0.075151,0.906239
283,0,30,9289,2,32,0.019483,0.067200,0.649266
285,0,30,9289,2,32,-0.263823,0.026510,0.885544
286,0,30,9289,2,32,-0.137829,0.070081,0.674667
303,11,41,9289,2,32,-0.213556,0.081554,0.718441
308,0,30,9289,3,33,-0.363197,-0.310948,1.485242
309,0,30,9289,3,33,-0.192538,-0.099191,0.962293
310,0,30,9289,3,33,0.361021,-0.367415,1.349502
311,0,30,9289,3,33,-0.194839,0.017327,1.236558
312,0,30,9289,3,33,0.194591,0.023451,0.910937
328,1,31,9289,3,33,0.052401,0.064017,0.468995
333,0,30,9289,3,33,-0.298334,-0.125198,0.973547
334,0,30,9289,3,33,-0.322898,-0.173964,1.040403
339,0,30,9289,3,33,-0.456566,-0.354504,1.562061
342,0,30,9289,3,33,0.152131,-0.166631,1.037183
347,0,30,9289,3,33,0.098452,0.062203,0.652506
348,0,30,9289,3,33,-0.000342,0.058795,0.700852
352,0,30,9289,3,33,-0.236152,-0.153609,1.485662
353,11,41,9289,3,33,-0.455319,-0.274485,1.508119
358,0,30,9289,3,33,-0.266628,-0.062700,0.919280
359,0,30,9289,3,33,0.203079,-0.010194,0.799650
361,0,30,9289,3,33,0.208769,0.045324,0.910475
362,0,30,9289,3,33,0.129853,0.046034,0.618370
363,21,59,9289,3,33,-0.281831,-0.163670,1.110830
366,0,30,9289,3,33,0.099110,0.057890,0.566571
370,0,30,9289,3,33,0.028276,0.075665,0.615065
314,0,30,9289,3,33,0.337134,-0.277198,1.349850
315,0,30,9289,3,33,-0.221323,-0.096672,0.933405
316,0,30,9289,3,33,-0.249476,-0.099254,0.946324
317,0,30,9289,3,33,-0.198639,-0.156830,1.041732
318,0,30,9289,3,33,0.326057,-0.316849,1.370746
321,0,30,9289,3,33,0.126289,0.070061,0.630808
324,0,30,9289,3,33,-0.136621,0.067263,0.615731
326,0,30,9289,3,33,-0.198624,-0.142806,1.123746
374,0,30,9289,3,33,-0.267519,-0.219533,1.276877
375,0,30,9289,3,33,0.238776,-0.211993,1.372707
381,0,30,9289,3,33,-0.230391,-0.114268,1.093175
383,0,30,9289,3,33,0.386706,-0.311008,1.553284
385,0,30,9289,3,33,-0.284732,-0.153057,1.022668
403,0,30,9289,3,33,0.190661,0.059405,0.777362
404,0,30,9289,3,33,0.048723,0.077270,0.601529
411,0,30,9289,4,34,0.200971,0.032189,0.762302
412,0,30,9289,4,34,0.297006,-0.265498,1.340445
415,0,30,9289,4,34,-0.365876,-0.292639,1.509131
418,0,30,9289,4,34,-0.238869,-0.057902,0.977339
422,0,30,9289,4,34,-0.263670,-0.163778,1.937067
426,0,30,9289,4,34,-0.055092,0.042127,0.825273
428,1,31,9289,4,34,0.122935,0.039927,0.916363
429,0,30,9289,4,34,0.208183,-0.123905,1.236211
433,0,30,9289,4,34,0.309510,-0.270977,1.428193
434,0,30,9289,4,34,-0.073288,0.037964,0.896807
436,0,30,9289,4,34,-0.308256,-0.214873,1.636813
453,11,41,9289,4,34,-0.304072,-0.151545,0.990279
455,0,30,9289,4,34,0.354203,-0.248765,1.247226
460,0,30,9289,4,34,-0.292166,-0.298536,1.572279
464,0,30,9289,4,34,0.237151,0.010833,0.840712
466,0,30,9289,4,34,-0.004740,0.076253,0.603572
475,0,30,9289,4,34,-0.454253,-0.262647,1.518461
480,61,147,9289,4,34,0.192370,0.009594,1.161227
481,0,30,9289,4,34,-0.294959,-0.211223,1.209449
438,11,41,9289,4,34,-0.237265,-0.073643,0.952340
442,1,31,9289,4,34,-0.308120,-0.106610,0.952660
447,11,41,9289,4,34,-0.173122,0.040901,1.024105
451,0,30,9289,4,34,0.316856,-0.189935,1.319818
452,11,41,9289,4,34,-0.267945,-0.065970,0.977032
