mnID,nmFrameID,TimeStamp,mnGridCols,mnGridRows,KeyPoints,PoseX,PoseY,PoseZ
0,0,1512795974.330300,64,48,1893,0.000000,0.000000,0.000000
18,101,1512795994.838800,64,48,1003,-0.048191,-0.021542,-0.124454
21,107,1512795996.056600,64,48,1001,-0.064447,-0.028719,-0.164718
20,105,1512795995.653100,64,48,1003,-0.060496,-0.026651,-0.156070
23,111,1512795996.871600,64,48,1004,-0.045020,-0.022422,-0.145526
49,154,1512796005.511600,64,48,926,-0.015854,-0.023971,-0.122682
48,153,1512796005.315900,64,48,968,-0.017112,-0.018729,-0.114984
50,156,1512796005.917500,64,48,954,-0.014839,-0.007807,-0.105463
58,172,1512796009.117800,64,48,1000,-0.007648,-0.001121,0.008020
63,180,1512796010.743800,64,48,1002,-0.001144,0.001545,0.016798
64,182,1512796011.143500,64,48,1002,-0.002132,0.001831,0.013653
65,184,1512796011.535000,64,48,1003,-0.003718,0.000437,0.008235
90,234,1512796021.672900,64,48,1002,-0.017908,-0.003419,-0.116617
95,245,1512796023.894900,64,48,1001,-0.021579,-0.023131,-0.146762
114,268,1512796028.573400,64,48,981,-0.055759,-0.043222,-0.293294
113,267,1512796028.375400,64,48,981,-0.055667,-0.044230,-0.298850
115,271,1512796029.200300,64,48,999,-0.052351,-0.039333,-0.267558
118,281,1512796031.247800,64,48,1002,-0.041815,-0.027448,-0.182337
117,279,1512796030.842900,64,48,1003,-0.044002,-0.029493,-0.195296
