mnID,nmFrameID,TimeStamp,mnGridCols,mnGridRows,KeyPoints,PoseX,PoseY,PoseZ
0,0,1512795974.330300,64,48,1893,0.000000,0.000000,0.000000
18,101,1512795994.838800,64,48,1003,-0.059641,-0.029107,-0.156213
21,107,1512795996.056600,64,48,1001,-0.080508,-0.039009,-0.207169
20,105,1512795995.653100,64,48,1003,-0.075843,-0.036047,-0.195906
25,116,1512795997.892700,64,48,1003,-0.034956,-0.018804,-0.119524
23,111,1512795996.871600,64,48,1004,-0.055611,-0.029232,-0.183373
26,118,1512795998.294000,64,48,1003,-0.023038,-0.014290,-0.083701
34,131,1512796000.901600,64,48,1002,0.001388,-0.002780,0.009771
38,138,1512796002.294700,64,48,1001,-0.006173,-0.007427,-0.030679
41,143,1512796003.293500,64,48,993,-0.009248,-0.016267,-0.081979
42,144,1512796003.489500,64,48,991,-0.008352,-0.016694,-0.085742
