mnId,RefKF.Id,RefKF.FrameId,NextId,FirstKF,FirstFrame,PoseX,PoseY,PoseZ
77,1,1,4942,1,1,-0.074612,0.088675,0.608969
81,1,1,4942,1,1,-0.185440,0.035132,0.568966
82,1,1,4942,1,1,-0.281355,0.050729,0.762084
83,1,1,4942,1,1,0.041092,0.097331,0.589249
84,1,1,4942,1,1,-0.356662,-0.168840,0.814146
86,1,1,4942,1,1,0.279695,0.160951,0.988625
88,1,1,4942,1,1,0.161049,0.094881,1.640222
89,1,1,4942,1,1,-0.346837,-0.133669,0.779390
91,1,1,4942,1,1,-0.284972,-0.009234,0.854486
94,1,1,4942,1,1,-0.255922,0.023124,0.817748
95,1,1,4942,1,1,-0.237364,-0.002981,0.853093
96,1,1,4942,1,1,-0.480380,-0.384903,1.499697
97,1,1,4942,1,1,-0.200760,0.049336,0.915389
99,1,1,4942,1,1,-0.143779,0.085012,0.576709
100,1,1,4942,1,1,-0.117597,0.077124,0.433222
102,1,1,4942,1,1,-0.019760,0.091687,0.657426
104,1,1,4942,1,1,-0.012892,0.053934,0.425544
107,1,1,4942,1,1,-0.284682,0.047080,0.753010
108,1,1,4942,1,1,-0.397609,0.040814,1.009155
109,1,1,4942,1,1,-0.323812,0.026110,0.811771
111,1,1,4942,1,1,-0.349204,-0.030352,0.771315
114,1,1,4942,1,1,-0.308224,-0.108788,0.853180
115,1,1,4942,1,1,-0.010141,0.103158,0.543006
116,1,1,4942,1,1,-0.016210,0.102238,0.533402
117,1,1,4942,1,1,-0.292748,-0.071326,0.854972
119,1,1,4942,1,1,-0.282726,-0.096038,0.842991
122,1,1,4942,1,1,-0.248515,0.046091,0.570760
124,1,1,4942,1,1,0.065919,0.114855,0.480444
126,1,1,4942,1,1,-0.235403,0.090605,0.534711
127,1,1,4942,1,1,-0.095366,0.055849,0.888548
128,1,1,4942,1,1,-0.192800,0.047677,0.483386
129,1,1,4942,1,1,-0.213123,0.038036,0.548516
134,1,1,4942,1,1,-0.202570,-0.117447,0.946691
136,1,1,4942,1,1,-0.259600,-0.027596,0.814057
139,1,1,4942,1,1,-0.133954,0.100419,0.486953
140,1,1,4942,1,1,-0.136101,0.101357,0.461449
142,1,1,4942,1,1,0.027725,0.063147,0.731613
143,1,1,4942,1,1,-0.344074,-0.151026,0.893150
145,1,1,4942,1,1,-0.330901,-0.153500,0.840425
146,1,1,4942,1,1,-0.331183,-0.160353,0.825210
147,1,1,4942,1,1,-0.325698,-0.071847,0.812358
150,1,1,4942,1,1,-0.226694,-0.075681,0.844282
153,1,1,4942,1,1,-0.095659,0.125213,0.552836
155,1,1,4942,1,1,0.121427,0.094256,0.441683
157,1,1,4942,1,1,-0.021994,0.104237,0.458957
160,1,1,4942,1,1,-0.337208,0.174324,0.729537
162,1,1,4942,1,1,-0.382185,0.083138,1.254183
163,1,1,4942,1,1,-0.520491,-0.190688,1.283572
165,1,1,4942,1,1,-0.044890,0.112879,0.471836
166,1,1,4942,1,1,0.131339,0.110756,1.055229
167,1,1,4942,1,1,0.214876,0.080927,0.882146
168,1,1,4942,1,1,-0.292358,-0.055736,0.867298
169,1,1,4942,1,1,-0.153158,0.052145,0.495867
171,1,1,4942,1,1,-0.170130,0.044395,0.569309
172,1,1,4942,1,1,-0.316572,-0.014081,0.802480
174,1,1,4942,1,1,-0.189514,0.085229,0.503735
175,1,1,4942,1,1,-0.175532,0.074763,0.440260
178,1,1,4942,1,1,0.205449,0.046077,0.804003
179,1,1,4942,1,1,0.112374,0.147989,0.703202
181,1,1,4942,1,1,0.233878,0.007531,0.913235
182,1,1,4942,1,1,-0.361011,-0.374908,1.646528
184,1,1,4942,1,1,-0.185634,0.117474,0.533753
185,1,1,4942,1,1,0.176249,0.066880,0.849368
187,1,1,4942,1,1,0.052244,0.097703,0.511669
188,1,1,4942,1,1,0.040751,0.106847,0.526796
189,1,1,4942,1,1,-0.171291,0.100837,0.474878
192,1,1,4942,1,1,-0.198102,0.074889,0.528272
193,1,1,4942,1,1,-0.225255,0.071328,0.535580
194,1,1,4942,1,1,0.111053,0.098043,0.504986
195,1,1,4942,1,1,-0.159893,0.059711,0.500214
196,1,1,4942,1,1,-0.252218,-0.041160,0.811520
197,1,1,4942,1,1,-0.268979,-0.069688,0.848929
199,1,1,4942,1,1,-0.075720,0.093787,0.528236
200,1,1,4942,1,1,-0.088566,0.103812,0.645524
206,1,1,4942,1,1,0.209816,0.019315,1.065026
211,1,1,4942,1,1,-0.312987,-0.054440,0.809008
214,1,1,4942,1,1,-0.127133,0.096778,0.507834
215,1,1,4942,1,1,-0.327656,0.017887,0.832643
216,1,1,4942,1,1,-0.324446,0.002538,0.826845
217,1,1,4942,1,1,-0.065736,0.107028,0.464287
219,1,1,4942,1,1,0.102379,0.104289,0.571851
220,1,1,4942,1,1,0.137531,0.114597,0.695107
221,1,1,4942,1,1,0.119656,0.124416,0.595117
222,1,1,4942,1,1,0.101221,0.099288,0.527146
225,1,1,4942,1,1,0.093023,0.082082,0.582021
226,1,1,4942,1,1,0.064577,0.093800,0.649730
228,1,1,4942,1,1,0.074991,0.083967,0.682213
229,1,1,4942,1,1,0.068953,0.119053,0.912982
230,1,1,4942,1,1,-0.196389,0.052371,0.590990
231,1,1,4942,1,1,-0.197989,0.053430,0.556121
233,1,1,4942,1,1,-0.106310,0.108115,0.451482
234,1,1,4942,1,1,-0.122454,0.105297,0.465594
237,1,1,4942,1,1,-0.375494,-0.069686,0.818641
238,1,1,4942,1,1,-0.349792,-0.108400,0.787229
240,1,1,4942,1,1,-0.086442,0.063797,0.818358
242,0,0,4942,0,0,0.064219,-0.111248,0.499251
245,0,0,4942,0,0,-0.175254,0.071697,0.414597
248,0,0,4942,0,0,0.129000,0.084358,0.623528
250,0,0,4942,0,0,0.082988,-0.061535,0.413548
251,0,0,4942,0,0,0.029851,-0.075901,0.291460
253,0,0,4942,0,0,-0.089433,0.045654,0.305227
258,2,2,4942,2,2,-0.113128,0.078884,0.408008
260,2,2,4942,2,2,-0.171077,0.069270,0.498683
263,2,2,4942,2,2,-0.193124,0.082208,0.504450
264,2,2,4942,2,2,0.076931,0.076699,0.467233
265,2,2,4942,2,2,0.093095,0.089771,0.480115
269,2,2,4942,2,2,0.207394,-0.515935,1.823846
270,2,2,4942,2,2,-0.200821,0.102605,0.474223
271,2,2,4942,2,2,-0.060733,0.088629,0.513876
272,2,2,4942,2,2,-0.199390,0.074689,0.530245
274,2,2,4942,2,2,-0.237862,0.061278,0.639818
275,2,2,4942,2,2,0.134943,0.083499,0.637854
276,2,2,4942,2,2,0.094195,0.111538,0.518077
277,2,2,4942,2,2,0.199370,0.037800,0.778746
278,2,2,4942,2,2,0.153999,0.086041,0.633553
279,2,2,4942,2,2,0.099082,0.075915,0.510311
280,2,2,4942,2,2,-0.289342,-0.059580,0.843907
281,2,2,4942,2,2,-0.318034,0.029677,0.777024
282,2,2,4942,2,2,-0.151273,0.090631,0.612069
283,2,2,4942,2,2,-0.108894,0.095638,0.561722
284,2,2,4942,2,2,-0.116824,0.094332,0.515539
285,2,2,4942,2,2,0.067481,0.089176,0.470534
286,2,2,4942,2,2,0.050584,0.085358,0.453224
288,2,2,4942,2,2,-0.204095,0.074228,0.622566
289,2,2,4942,2,2,0.001268,0.080162,0.555881
290,2,2,4942,2,2,-0.190676,0.043866,0.479692
291,2,2,4942,2,2,0.080715,0.065708,0.418971
292,2,2,4942,2,2,0.051772,0.068864,0.472933
295,2,2,4942,2,2,0.121975,0.101650,0.725638
296,2,2,4942,2,2,-0.239921,0.034406,0.650919
297,2,2,4942,2,2,-0.124215,0.032186,0.449941
298,2,2,4942,2,2,-0.159585,0.058142,0.494772
301,3,3,4942,3,3,0.418340,-0.303671,1.419229
303,3,3,4942,3,3,0.286578,-0.247171,1.115937
317,3,3,4942,3,3,-0.000067,0.083299,0.565033
318,3,3,4942,3,3,0.027864,0.144262,0.707123
320,3,3,4942,3,3,0.234610,0.004948,0.908884
321,3,3,4942,3,3,0.194603,0.072064,0.804222
323,0,0,4942,3,3,-0.282783,-0.361420,1.663326
324,3,3,4942,3,3,0.864832,-0.918300,4.089667
325,3,3,4942,3,3,-0.028915,0.104094,0.560114
326,3,3,4942,3,3,0.163778,0.051045,0.721496
327,3,3,4942,3,3,0.205021,0.089866,0.918743
329,3,3,4942,3,3,0.019215,0.093066,0.575402
330,3,3,4942,3,3,0.038761,0.082080,0.583440
331,3,3,4942,3,3,0.073976,0.059247,0.598373
332,3,3,4942,3,3,-0.250679,-0.099576,0.673764
333,3,3,4942,3,3,0.047153,0.055098,0.588825
334,3,3,4942,3,3,0.204700,-0.157262,1.106655
335,3,3,4942,3,3,0.985016,-0.923486,5.392755
336,3,3,4942,3,3,0.355356,-0.370364,1.937373
337,3,3,4942,3,3,0.088059,-0.025554,0.492137
339,3,3,4942,3,3,-0.091651,0.091222,0.420808
343,3,3,4942,3,3,-0.166014,0.087759,0.530069
344,3,3,4942,3,3,0.138992,0.086271,0.653301
345,3,3,4942,3,3,0.199294,0.079828,0.728482
348,3,3,4942,3,3,-0.133699,0.106736,0.514364
350,3,3,4942,3,3,-0.236867,0.073657,0.559175
352,3,3,4942,3,3,0.092558,0.110572,0.774831
353,3,3,4942,3,3,0.149689,0.083176,0.604099
354,3,3,4942,3,3,0.092686,0.089159,0.457310
355,3,3,4942,3,3,0.074974,0.122844,0.785961
359,3,3,4942,3,3,-0.227602,0.101352,0.560292
360,0,0,4942,3,3,0.067120,0.097086,0.578285
304,3,3,4942,3,3,0.346137,-0.288222,1.357645
305,3,3,4942,3,3,-0.340802,-0.102754,0.838276
306,3,3,4942,3,3,-0.122888,0.081820,0.518542
307,3,3,4942,3,3,0.059266,0.110801,0.660899
309,3,3,4942,3,3,-0.401479,-0.337913,1.496413
310,3,3,4942,3,3,0.090863,0.088871,0.539118
313,3,3,4942,3,3,0.219421,-0.362917,1.552337
314,3,3,4942,3,3,-0.255162,0.057814,0.694914
315,3,3,4942,3,3,0.081072,0.103399,0.519579
316,3,3,4942,3,3,0.093762,0.064675,0.426932
363,3,3,4942,3,3,-0.214084,0.079591,0.562683
364,3,3,4942,3,3,0.014950,0.077767,0.451831
366,0,0,4942,4,4,0.225496,-0.257817,1.485021
367,0,0,4942,4,4,0.529809,-0.298762,1.805320
368,0,0,4942,4,4,0.514074,-0.730262,2.402755
370,0,0,4942,4,4,0.324669,0.017516,1.411103
372,0,0,4942,4,4,0.290848,-0.185921,1.195169
373,0,0,4942,4,4,0.306427,-0.237811,1.354022
374,0,0,4942,4,4,0.172354,-0.061071,1.193482
387,0,0,4942,4,4,0.302235,-0.259822,1.318407
390,0,0,4942,4,4,0.224417,0.062433,0.904362
391,0,0,4942,4,4,-0.301027,-0.075877,0.861825
393,0,0,4942,4,4,-0.312264,-0.039750,0.810885
396,0,0,4942,4,4,0.007710,0.085400,0.619682
398,0,0,4942,4,4,0.132860,-0.048401,1.235377
399,0,0,4942,4,4,-0.029614,0.112712,0.642354
401,0,0,4942,4,4,0.230660,-0.171171,1.264887
402,0,0,4942,4,4,-0.078988,0.089866,0.622264
403,0,0,4942,4,4,0.293523,-0.300500,1.209895
404,0,0,4942,4,4,0.124168,-0.044849,1.550132
405,0,0,4942,4,4,0.215059,-0.285944,1.344835
406,0,0,4942,4,4,0.199673,-0.094199,1.184917
407,0,0,4942,4,4,0.265097,-0.178106,1.621150
408,0,0,4942,4,4,-0.014995,0.058135,0.501095
409,0,0,4942,4,4,0.157157,-0.137594,1.058270
416,1,1,4942,4,4,0.026541,0.062173,0.504319
419,1,1,4942,4,4,0.010918,0.068823,0.675607
421,1,1,4942,4,4,-0.270607,0.110888,0.629807
423,0,0,4942,4,4,0.177363,-0.034739,1.052317
426,0,0,4942,4,4,0.073394,0.126283,0.646498
428,0,0,4942,4,4,0.121331,0.056520,0.619984
429,1,1,4942,4,4,0.587194,-0.193683,3.102927
375,0,0,4942,4,4,0.198732,-0.034207,1.171050
378,0,0,4942,4,4,0.337767,-0.453581,1.541033
382,0,0,4942,4,4,0.184532,-0.193463,1.021422
383,0,0,4942,4,4,-0.300288,-0.057851,0.817731
384,0,0,4942,4,4,0.234700,-0.160832,1.252478
385,0,0,4942,4,4,0.138570,-0.051120,1.217265
431,0,0,4942,4,4,0.179990,0.016129,0.955518
433,0,0,4942,4,4,0.228532,-0.282513,1.427264
434,0,0,4942,4,4,0.209782,-0.119471,1.117920
437,1,1,4942,4,4,-0.230824,0.047097,0.696271
438,3,3,4942,4,4,0.047298,0.085227,0.592445
439,0,0,4942,4,4,0.076667,0.082420,0.539735
440,3,3,4942,4,4,0.080841,0.100850,0.676385
441,3,3,4942,4,4,0.100587,0.078404,0.614814
442,0,0,4942,4,4,0.095024,0.080397,0.585977
443,0,0,4942,4,4,0.176978,-0.292415,1.526346
444,1,1,4942,4,4,0.148859,-0.065981,1.083175
448,5,5,4942,5,5,0.239903,-0.002459,1.151508
465,5,5,4942,5,5,0.127894,-0.023905,0.886174
467,5,5,4942,5,5,-0.341479,-0.151447,0.888197
469,5,5,4942,5,5,-0.351023,-0.070164,0.847769
470,5,5,4942,5,5,-0.070116,0.087651,0.562786
472,5,5,4942,5,5,0.228281,-0.033458,1.172344
474,5,5,4942,5,5,-0.309328,-0.041268,0.847266
476,5,5,4942,5,5,-0.291785,-0.105234,0.853769
477,5,5,4942,5,5,0.171044,-0.034929,1.032789
479,5,5,4942,5,5,0.058962,-0.304542,1.650594
480,5,5,4942,5,5,-0.323811,-0.206981,1.079829
481,5,5,4942,5,5,-0.285702,-0.098947,0.865856
484,5,5,4942,5,5,-0.307750,-0.113433,0.851910
487,5,5,4942,5,5,0.175523,-0.074122,1.349744
488,5,5,4942,5,5,-0.357473,-0.148735,0.784982
491,5,5,4942,5,5,-0.254758,0.071159,0.559987
492,5,5,4942,5,5,-0.185935,0.070030,0.572617
494,5,5,4942,5,5,-0.171053,0.076963,0.628245
495,5,5,4942,5,5,-0.363585,-0.032153,0.796796
496,5,5,4942,5,5,0.142594,-0.094605,0.881984
497,5,5,4942,5,5,0.092899,-0.000150,0.875058
498,5,5,4942,5,5,-0.059269,0.007398,0.939857
499,5,5,4942,5,5,0.108654,-0.039794,1.326282
501,5,5,4942,5,5,-0.348547,-0.168525,0.888833
449,5,5,4942,5,5,0.260511,-0.441310,1.548660
451,0,0,4942,5,5,-0.322111,-0.133618,0.794862
452,5,5,4942,5,5,0.183083,-0.118440,1.278734
454,5,5,4942,5,5,0.151171,0.016377,1.361291
455,5,5,4942,5,5,0.121600,-0.023531,1.216495
459,5,5,4942,5,5,-0.178510,0.090212,0.681602
506,5,5,4942,5,5,-0.022628,0.047700,0.454687
508,5,5,4942,5,5,-0.157595,-0.258473,2.724041
509,5,5,4942,5,5,-0.024846,0.101950,0.572187
510,5,5,4942,5,5,0.013685,0.074622,0.557718
513,5,5,4942,5,5,-0.086210,0.089987,0.541316
515,5,5,4942,5,5,0.072616,-0.238335,1.797146
516,5,5,4942,5,5,0.032931,0.144981,0.793094
518,5,5,4942,5,5,-0.013486,0.089316,0.515606
520,5,5,4942,5,5,0.094255,-0.003181,0.872621
530,3,3,4942,6,6,-0.382465,-0.004447,0.831989
555,1,1,4942,6,6,-0.326032,-0.103584,0.850174
556,0,0,4942,6,6,-0.324447,-0.099555,0.799202
564,0,0,4942,6,6,0.009043,0.081669,0.594231
567,1,1,4942,6,6,-0.228657,0.049647,0.893397
573,0,0,4942,6,6,-0.028000,0.049378,0.763833
574,0,0,4942,6,6,-0.063150,0.075044,0.566392
575,1,1,4942,6,6,-0.010330,-0.212977,1.675228
576,0,0,4942,6,6,0.094676,0.017745,1.726428
577,0,0,4942,6,6,-0.210094,-0.090232,0.790753
578,0,0,4942,6,6,-0.119643,-0.021446,0.636990
579,0,0,4942,6,6,0.068186,0.078156,0.649004
582,1,1,4942,6,6,-0.176096,-0.004270,0.636177
