mnID,nmFrameID,TimeStamp,mnGridCols,mnGridRows,KeyPoints,PoseX,PoseY,PoseZ
0,0,1512795974.330300,64,48,1893,0.000000,0.000000,0.000000
18,101,1512795994.838800,64,48,1003,-0.057363,-0.025432,-0.140270
21,107,1512795996.056600,64,48,1001,-0.076934,-0.032728,-0.186833
20,105,1512795995.653100,64,48,1003,-0.072137,-0.030454,-0.177076
23,111,1512795996.871600,64,48,1004,-0.053924,-0.025966,-0.165693
41,143,1512796003.293500,64,48,993,-0.015043,-0.012225,-0.069381
49,154,1512796005.511600,64,48,926,-0.012763,-0.038427,-0.149678
48,153,1512796005.315900,64,48,968,-0.015067,-0.030645,-0.142221
50,156,1512796005.917500,64,48,954,-0.012940,-0.021062,-0.133752
52,162,1512796007.118200,64,48,1001,-0.019032,-0.015402,-0.084328
58,172,1512796009.117800,64,48,1000,-0.010424,-0.000753,0.012779
63,180,1512796010.743800,64,48,1002,-0.001808,0.002800,0.022455
64,182,1512796011.143500,64,48,1002,-0.003302,0.002537,0.019529
65,184,1512796011.535000,64,48,1003,-0.005076,0.001177,0.012502
69,197,1512796014.267200,64,48,1004,-0.019899,-0.015278,-0.081623
