mnID,nmFrameID,TimeStamp,mnGridCols,mnGridRows,KeyPoints,PoseX,PoseY,PoseZ
0,0,1512795974.330300,64,48,1893,0.000000,0.000000,0.000000
18,101,1512795994.838800,64,48,1003,-0.051222,-0.023584,-0.130643
21,107,1512795996.056600,64,48,1001,-0.068625,-0.031678,-0.174063
20,105,1512795995.653100,64,48,1003,-0.064821,-0.029438,-0.164491
23,111,1512795996.871600,64,48,1004,-0.047935,-0.024827,-0.153333
49,154,1512796005.511600,64,48,926,-0.024454,-0.025680,-0.128726
48,153,1512796005.315900,64,48,968,-0.025331,-0.020305,-0.120192
50,156,1512796005.917500,64,48,954,-0.023448,-0.010189,-0.110542
58,172,1512796009.117800,64,48,1000,-0.008432,-0.001763,0.007971
63,180,1512796010.743800,64,48,1002,-0.001681,0.000998,0.017000
64,182,1512796011.143500,64,48,1002,-0.002737,0.001218,0.013635
65,184,1512796011.535000,64,48,1003,-0.004388,-0.000089,0.007855
90,234,1512796021.672900,64,48,1002,-0.023340,-0.002236,-0.118491
95,245,1512796023.894900,64,48,1001,-0.025331,-0.026183,-0.154181
101,251,1512796025.116400,64,48,998,-0.044598,-0.035044,-0.209565
100,250,1512796024.910100,64,48,1003,-0.039864,-0.034324,-0.207936
