mnID,nmFrameID,TimeStamp,mnGridCols,mnGridRows,KeyPoints,PoseX,PoseY,PoseZ
0,0,1512795974.330300,64,48,1893,0.000000,0.000000,0.000000
18,101,1512795994.838800,64,48,1003,-0.051765,-0.023986,-0.131307
21,107,1512795996.056600,64,48,1001,-0.069317,-0.032116,-0.174938
20,105,1512795995.653100,64,48,1003,-0.065533,-0.029801,-0.165301
23,111,1512795996.871600,64,48,1004,-0.048439,-0.025220,-0.154237
49,154,1512796005.511600,64,48,926,-0.027687,-0.025795,-0.130653
48,153,1512796005.315900,64,48,968,-0.028443,-0.020526,-0.121789
50,156,1512796005.917500,64,48,954,-0.026117,-0.009936,-0.111873
58,172,1512796009.117800,64,48,1000,-0.008538,-0.001739,0.008216
63,180,1512796010.743800,64,48,1002,-0.001681,0.000998,0.017000
64,182,1512796011.143500,64,48,1002,-0.002769,0.001243,0.013771
65,184,1512796011.535000,64,48,1003,-0.004398,-0.000079,0.008022
90,234,1512796021.672900,64,48,1002,-0.023593,-0.002210,-0.119891
95,245,1512796023.894900,64,48,1001,-0.026200,-0.026593,-0.155718
98,248,1512796024.496400,64,48,998,-0.031665,-0.030207,-0.178543
100,250,1512796024.910100,64,48,1003,-0.041311,-0.034731,-0.209384
