mnId,RefKF.Id,RefKF.FrameId,NextId,FirstKF,FirstFrame,PoseX,PoseY,PoseZ
0,0,30,13006,1,31,-0.051394,0.066096,0.656074
1,0,30,13006,1,31,-0.142448,-0.369163,1.726097
7,0,30,13006,1,31,-0.249964,-0.134011,0.982311
12,0,30,13006,1,31,0.221439,-0.233159,1.428383
13,0,30,13006,1,31,-0.204175,-0.010601,0.941913
14,0,30,13006,1,31,-0.226425,-0.034497,0.907797
16,0,30,13006,1,31,-0.327624,-0.149805,0.905464
19,0,30,13006,1,31,0.221870,0.030663,0.756413
22,0,30,13006,1,31,-0.117014,0.069535,0.671596
28,0,30,13006,1,31,0.379138,-0.337694,1.258561
31,0,30,13006,1,31,0.299475,-0.135443,1.344586
35,0,30,13006,1,31,0.129524,-0.040363,1.270991
41,0,30,13006,1,31,0.272298,-0.269200,1.326361
42,0,30,13006,1,31,-0.333153,-0.311983,1.504464
44,0,30,13006,1,31,0.154017,0.068254,0.722110
45,0,30,13006,1,31,0.268585,-0.336831,1.249885
51,0,30,13006,1,31,0.271220,-0.046228,0.769159
54,0,30,13006,1,31,0.138218,0.081828,0.616923
55,0,30,13006,1,31,0.152019,0.074147,0.592583
57,0,30,13006,1,31,-0.212332,-0.322407,1.615587
62,0,30,13006,1,31,0.001985,-0.101195,1.835967
64,0,30,13006,1,31,0.135248,0.045099,0.914970
66,0,30,13006,1,31,-0.252702,0.026580,0.845101
72,0,30,13006,1,31,0.190355,-0.114318,1.284233
73,0,30,13006,1,31,0.195977,-0.143971,1.353162
77,21,59,13006,1,31,0.057149,-0.255628,1.841598
80,0,30,13006,1,31,0.318138,-0.258153,1.266032
81,0,30,13006,1,31,0.303325,-0.292300,1.251360
82,0,30,13006,1,31,-0.210725,-0.053109,0.964155
85,0,30,13006,1,31,0.131574,0.079586,0.534306
86,0,30,13006,1,31,-0.292769,0.006839,0.930741
87,0,30,13006,1,31,0.177801,-0.020717,1.256251
92,0,30,13006,1,31,0.130156,0.088722,0.433186
94,0,30,13006,1,31,0.241180,-0.235595,1.330286
98,0,30,13006,1,31,0.319568,-0.033784,1.199898
100,0,30,13006,1,31,0.224057,-0.004724,0.810687
102,0,30,13006,1,31,0.180053,0.053122,0.806905
104,0,30,13006,1,31,0.184324,0.027555,0.784640
105,0,30,13006,1,31,-0.038616,0.093329,0.455963
112,0,30,13006,1,31,0.266374,-0.146964,1.315617
117,0,30,13006,1,31,-0.008985,0.054573,0.848553
119,0,30,13006,1,31,0.346736,-0.244800,1.228609
123,0,30,13006,1,31,-0.166720,0.036244,0.769038
130,0,30,13006,1,31,0.035719,-0.145160,1.866983
133,0,30,13006,1,31,0.312205,-0.040296,1.030224
138,0,30,13006,1,31,0.057134,0.088609,0.426591
141,0,30,13006,1,31,0.352416,-0.114825,1.239704
144,0,30,13006,1,31,0.095514,0.071864,0.614954
145,68,189,13006,1,31,0.073475,0.075110,0.647595
146,0,30,13006,1,31,0.101501,0.066636,0.663001
147,0,30,13006,1,31,0.072126,0.062751,0.614448
149,0,30,13006,1,31,0.166116,0.047194,0.849673
156,69,192,13006,1,31,0.320949,-0.025047,0.886716
158,0,30,13006,1,31,-0.278391,-0.062898,0.907679
160,0,30,13006,1,31,0.359871,-0.185368,1.369755
161,0,30,13006,1,31,0.265976,-0.158626,1.186521
162,0,30,13006,1,31,0.275937,-0.174250,1.226162
165,0,30,13006,1,31,-0.126120,0.073142,0.664181
166,0,30,13006,1,31,0.103446,-0.178294,1.851828
167,0,30,13006,1,31,0.011174,-0.301297,1.839000
171,0,30,13006,1,31,-0.172979,0.068625,0.634657
176,0,30,13006,1,31,0.282733,-0.223183,1.237851
177,0,30,13006,1,31,-0.072831,0.087706,0.426913
180,0,30,13006,0,30,0.056865,0.080842,0.491322
189,0,30,13006,0,30,0.084253,0.077793,0.567632
192,0,30,13006,0,30,-0.110259,0.095173,0.493191
197,0,30,13006,0,30,-0.141737,0.048077,0.622209
201,0,30,13006,0,30,-0.199779,0.074969,0.574923
204,0,30,13006,0,30,0.016205,0.080529,0.525706
206,0,30,13006,0,30,-0.328920,-0.036797,0.899359
207,0,30,13006,0,30,-0.162786,0.082157,0.596255
211,0,30,13006,0,30,0.158246,0.073454,0.517751
213,0,30,13006,0,30,-0.152658,0.035747,0.709814
217,0,30,13006,0,30,0.057805,0.086498,0.486263
219,0,30,13006,0,30,-0.175023,0.068496,0.517453
220,0,30,13006,0,30,0.125885,0.076308,0.521983
226,0,30,13006,0,30,-0.201254,0.058427,0.650855
227,0,30,13006,0,30,-0.180314,0.062864,0.645128
228,0,30,13006,0,30,-0.148115,0.068564,0.653396
236,0,30,13006,0,30,0.104137,0.066895,0.681986
239,0,30,13006,0,30,-0.184491,0.035544,0.947132
240,0,30,13006,0,30,-0.342993,0.058320,0.967121
242,0,30,13006,0,30,-0.180204,0.065343,0.650508
255,0,30,13006,0,30,-0.231422,0.025788,0.970164
257,0,30,13006,1,31,0.020745,0.067715,0.694286
259,0,30,13006,2,32,-0.235114,-0.056825,0.961120
260,0,30,13006,2,32,-0.238453,-0.018658,0.926976
261,0,30,13006,2,32,-0.286311,-0.046802,0.932958
262,0,30,13006,2,32,-0.000147,0.063721,0.665599
266,64,155,13006,2,32,-0.296968,-0.071110,0.968124
267,0,30,13006,2,32,-0.266572,-0.061912,0.914737
271,0,30,13006,2,32,0.295886,0.025254,0.887771
274,0,30,13006,2,32,0.187892,0.061166,0.696430
275,63,153,13006,2,32,0.131705,0.072848,0.748536
276,0,30,13006,2,32,0.228540,0.029014,0.794483
277,0,30,13006,2,32,0.203651,0.031018,0.771189
279,0,30,13006,2,32,0.039592,0.086184,0.541539
280,0,30,13006,2,32,-0.171826,-0.073747,0.888004
283,0,30,13006,2,32,0.019084,0.064633,0.627637
285,0,30,13006,2,32,-0.254858,0.023390,0.852873
286,0,30,13006,2,32,-0.112631,0.059807,0.562692
308,0,30,13006,3,33,-0.361431,-0.309806,1.471895
309,0,30,13006,3,33,-0.191599,-0.098285,0.955140
310,0,30,13006,3,33,0.344085,-0.350270,1.281560
311,0,30,13006,3,33,-0.188015,0.016360,1.202168
312,0,30,13006,3,33,0.183933,0.021810,0.853708
328,1,31,13006,3,33,0.053478,0.067214,0.495685
333,0,30,13006,3,33,-0.288633,-0.121162,0.943346
334,0,30,13006,3,33,-0.302469,-0.164609,0.978309
339,0,30,13006,3,33,-0.446941,-0.348760,1.534777
347,0,30,13006,3,33,0.097770,0.062200,0.663036
348,0,30,13006,3,33,0.000658,0.057906,0.684244
352,0,30,13006,3,33,-0.236098,-0.153378,1.487855
353,64,155,13006,3,33,-0.492614,-0.300411,1.629276
358,0,30,13006,3,33,-0.264423,-0.062811,0.911480
359,0,30,13006,3,33,0.204445,-0.009311,0.806119
361,0,30,13006,3,33,0.210200,0.044223,0.903043
370,0,30,13006,3,33,0.028839,0.070302,0.559094
314,0,30,13006,3,33,0.331277,-0.273043,1.327197
315,0,30,13006,3,33,-0.218158,-0.096103,0.922181
316,0,30,13006,3,33,-0.244673,-0.097277,0.931476
317,0,30,13006,3,33,-0.184965,-0.146298,0.977780
318,0,30,13006,3,33,0.311006,-0.302376,1.299672
321,0,30,13006,3,33,0.123421,0.068890,0.620739
324,0,30,13006,3,33,-0.139057,0.067937,0.624572
326,0,30,13006,3,33,-0.191183,-0.138560,1.083919
374,0,30,13006,3,33,-0.250591,-0.207328,1.223193
375,0,30,13006,3,33,0.227931,-0.202395,1.321539
381,0,30,13006,3,33,-0.223796,-0.111506,1.065076
383,0,30,13006,3,33,0.385989,-0.302890,1.547364
385,0,30,13006,3,33,-0.151868,-0.087090,0.558077
403,0,30,13006,3,33,0.189520,0.059575,0.777322
411,72,201,13006,4,34,0.204268,0.035170,0.778543
412,0,30,13006,4,34,0.281999,-0.250929,1.267362
415,0,30,13006,4,34,-0.358747,-0.288921,1.484452
418,0,30,13006,4,34,-0.239032,-0.059597,0.984027
422,0,30,13006,4,34,-0.246512,-0.162604,1.827829
426,0,30,13006,4,34,-0.062270,0.043894,0.880852
428,1,31,13006,4,34,0.120193,0.039254,0.890743
429,0,30,13006,4,34,0.240885,-0.146987,1.487645
433,0,30,13006,4,34,0.310652,-0.278235,1.463700
434,0,30,13006,4,34,-0.078156,0.038146,0.926977
436,0,30,13006,4,34,-0.308436,-0.212324,1.641922
455,0,30,13006,4,34,0.353709,-0.246782,1.242655
460,0,30,13006,4,34,-0.300534,-0.299051,1.599813
464,0,30,13006,4,34,0.231103,0.011199,0.828823
466,0,30,13006,4,34,-0.003549,0.073425,0.584112
475,0,30,13006,4,34,-0.450238,-0.261130,1.509493
480,64,155,13006,4,34,0.196503,0.006279,1.194142
481,0,30,13006,4,34,-0.282187,-0.200909,1.156635
438,21,59,13006,4,34,-0.233040,-0.072408,0.938872
447,16,49,13006,4,34,-0.171776,0.040508,1.010641
451,0,30,13006,4,34,0.317678,-0.191134,1.320294
452,21,59,13006,4,34,-0.264026,-0.065384,0.966260
483,72,201,13006,5,35,0.333279,-0.268025,1.338007
485,0,30,13006,5,35,-0.205509,0.006781,0.943337
489,0,30,13006,5,35,-0.288039,-0.291743,1.539457
493,0,30,13006,5,35,-0.197430,0.015026,1.266191
500,0,30,13006,5,35,0.147082,-0.047579,1.262011
504,0,30,13006,5,35,-0.303348,-0.280940,1.451967
529,0,30,13006,5,35,-0.296584,-0.122979,0.922295
532,0,30,13006,5,35,0.188226,0.060812,0.774539
537,64,155,13006,5,35,-0.496417,-0.532824,2.911934
538,0,30,13006,5,35,-0.131635,0.009460,1.316313
539,0,30,13006,5,35,-0.173848,-0.298137,1.713659
540,0,30,13006,5,35,0.072160,0.050909,0.873587
553,24,63,13006,5,35,-0.243429,-0.322038,1.587821
554,21,59,13006,5,35,-0.198690,-0.022605,1.145431
562,0,30,13006,5,35,-0.008924,0.054563,0.860124
565,0,30,13006,5,35,-0.297614,-0.081527,0.969814
570,21,59,13006,6,36,-0.197320,-0.149727,1.030576
571,21,59,13006,6,36,-0.259207,-0.110942,1.632354
576,0,30,13006,6,36,0.211746,-0.309535,1.441528
579,0,30,13006,6,36,-0.111809,0.026797,1.102210
588,21,59,13006,6,36,-0.203500,-0.052830,1.109510
594,0,30,13006,6,36,0.211653,-0.090312,1.217914
630,0,30,13006,6,36,-0.311092,-0.313147,1.530111
635,0,30,13006,6,36,-0.206316,-0.062973,0.999568
637,0,30,13006,6,36,-0.143086,-0.312997,1.681217
638,0,30,13006,6,36,0.243389,-0.155506,1.292086
