mnId,RefKF.Id,RefKF.FrameId,NextId,FirstKF,FirstFrame,PoseX,PoseY,PoseZ
470,1,11,978,1,11,0.171013,0.183705,0.821085
471,1,11,978,1,11,-0.078250,0.054101,0.978708
536,1,11,978,1,11,0.046852,-0.122758,0.780414
538,1,11,978,1,11,0.188711,-0.199328,0.783825
542,1,11,978,1,11,0.566289,0.609023,2.300420
543,1,11,978,1,11,0.175271,0.214129,0.779103
544,1,11,978,1,11,0.164479,0.193120,1.753805
546,1,11,978,1,11,0.371617,0.288540,3.707158
547,1,11,978,1,11,0.150641,0.152354,0.859451
552,1,11,978,1,11,0.418741,0.092154,1.165527
553,1,11,978,1,11,3.688088,0.935508,11.046883
555,1,11,978,1,11,0.155917,0.124282,0.918635
556,1,11,978,1,11,0.149693,0.090539,0.819265
561,1,11,978,1,11,0.219927,0.123472,0.694124
563,1,11,978,1,11,0.222261,-0.193908,0.751561
566,1,11,978,1,11,0.282974,0.172535,0.814501
505,1,11,978,1,11,0.178817,0.166235,0.752989
506,1,11,978,1,11,0.158709,0.147434,0.728711
510,1,11,978,1,11,0.218515,-0.047156,0.701014
511,1,11,978,1,11,0.210241,-0.061048,0.730541
513,1,11,978,1,11,0.228311,0.039024,0.666024
514,1,11,978,1,11,0.234601,0.024739,0.667267
515,1,11,978,1,11,0.222311,0.031296,0.666466
518,1,11,978,1,11,0.312378,0.294942,1.060171
521,1,11,978,1,11,0.100051,0.185867,0.884923
522,1,11,978,1,11,-0.000964,-0.010220,1.164586
524,1,11,978,1,11,0.093519,0.251772,1.476110
526,1,11,978,1,11,0.140651,-0.079937,0.480682
527,1,11,978,1,11,0.160538,0.043219,0.735853
528,1,11,978,1,11,0.230363,0.032983,0.872320
529,1,11,978,1,11,0.007381,0.221984,1.202695
530,1,11,978,1,11,0.022550,0.154608,0.968601
531,1,11,978,1,11,0.161222,-0.149441,0.837458
533,1,11,978,1,11,0.141252,-0.169429,0.856007
400,1,11,978,1,11,0.242110,0.073897,0.917547
413,1,11,978,1,11,-0.125937,0.004600,1.131774
397,1,11,978,1,11,0.207270,-0.029695,0.707652
425,1,11,978,1,11,0.006199,-0.068524,0.703937
396,1,11,978,1,11,-0.146110,0.013294,1.073565
451,1,11,978,1,11,0.230219,0.158606,0.706308
567,1,11,978,1,11,0.213670,0.142179,0.664522
568,1,11,978,1,11,0.295494,0.171583,0.877150
572,1,11,978,1,11,0.126861,-0.119999,0.804046
574,1,11,978,1,11,0.063792,-0.088455,0.803798
