mnId,RefKF.Id,RefKF.FrameId,NextId,FirstKF,FirstFrame,PoseX,PoseY,PoseZ
0,0,30,13789,1,31,-0.051960,0.066513,0.661331
1,0,30,13789,1,31,-0.141692,-0.367606,1.719329
7,0,30,13789,1,31,-0.247230,-0.132757,0.976549
12,0,30,13789,1,31,0.219621,-0.229294,1.413463
13,0,30,13789,1,31,-0.204551,-0.011119,0.942785
14,0,30,13789,1,31,-0.228101,-0.035182,0.909778
16,0,30,13789,1,31,-0.323506,-0.150740,0.894093
22,0,30,13789,1,31,-0.117799,0.068845,0.671845
28,0,30,13789,1,31,0.381143,-0.341816,1.272114
31,0,30,13789,1,31,0.318531,-0.147892,1.441810
41,0,30,13789,1,31,0.269977,-0.266417,1.311141
42,0,30,13789,1,31,-0.334977,-0.314038,1.508040
44,0,30,13789,1,31,0.154496,0.066822,0.718073
45,0,30,13789,1,31,0.271416,-0.341379,1.269174
55,0,30,13789,1,31,0.155584,0.075354,0.603533
57,0,30,13789,1,31,-0.212422,-0.321650,1.611431
62,0,30,13789,1,31,0.002232,-0.100738,1.839839
64,0,30,13789,1,31,0.136008,0.044598,0.918456
66,64,155,13789,1,31,-0.260513,0.019052,0.865085
72,0,30,13789,1,31,0.190228,-0.115246,1.286282
73,0,30,13789,1,31,0.193933,-0.141885,1.335967
77,21,59,13789,1,31,0.056257,-0.257951,1.852960
80,0,30,13789,1,31,0.315362,-0.256261,1.255630
81,0,30,13789,1,31,0.299266,-0.288363,1.232553
82,0,30,13789,1,31,-0.212441,-0.053900,0.967128
85,0,30,13789,1,31,0.129722,0.078349,0.527503
86,0,30,13789,1,31,-0.294384,0.005838,0.935982
87,0,30,13789,1,31,0.177871,-0.021131,1.256023
92,0,30,13789,1,31,0.129879,0.090428,0.432393
94,0,30,13789,1,31,0.238589,-0.234027,1.319256
98,0,30,13789,1,31,0.319306,-0.033691,1.198103
100,0,30,13789,1,31,0.227092,-0.004581,0.823632
102,0,30,13789,1,31,0.180673,0.052709,0.807656
104,0,30,13789,1,31,0.183744,0.026594,0.778416
105,0,30,13789,1,31,-0.035957,0.089416,0.434903
112,0,30,13789,1,31,0.267176,-0.147741,1.317538
119,0,30,13789,1,31,0.344757,-0.245215,1.222503
130,0,30,13789,1,31,0.035936,-0.145393,1.866235
144,0,30,13789,1,31,0.095751,0.071448,0.612069
146,0,30,13789,1,31,0.101609,0.065819,0.663809
149,0,30,13789,1,31,0.167129,0.046463,0.850166
158,0,30,13789,1,31,-0.281772,-0.063024,0.917035
160,0,30,13789,1,31,0.365029,-0.187808,1.386695
161,0,30,13789,1,31,0.270820,-0.164055,1.212451
162,0,30,13789,1,31,0.281667,-0.175329,1.250373
166,0,30,13789,1,31,0.103364,-0.177778,1.850427
167,0,30,13789,1,31,0.010942,-0.302651,1.846712
176,0,30,13789,1,31,0.281672,-0.223117,1.232919
180,0,30,13789,0,30,0.056578,0.080759,0.493186
189,0,30,13789,0,30,0.077981,0.070511,0.527033
192,0,30,13789,0,30,-0.114001,0.097589,0.504810
197,0,30,13789,0,30,-0.144039,0.048020,0.624607
201,0,30,13789,0,30,-0.202875,0.074071,0.578453
204,0,30,13789,0,30,0.015982,0.080304,0.522259
206,0,30,13789,0,30,-0.333838,-0.038932,0.910594
207,0,30,13789,0,30,-0.154489,0.077626,0.569637
213,0,30,13789,0,30,-0.147954,0.034682,0.685258
217,0,30,13789,0,30,0.056914,0.087829,0.494171
220,0,30,13789,0,30,0.124367,0.074329,0.507302
226,0,30,13789,0,30,-0.197472,0.056123,0.637155
228,0,30,13789,0,30,-0.138296,0.063866,0.609874
236,0,30,13789,0,30,0.102843,0.065426,0.679231
239,0,30,13789,0,30,-0.190107,0.036558,0.969463
242,0,30,13789,0,30,-0.178956,0.063707,0.642678
257,0,30,13789,1,31,0.020731,0.065781,0.695450
