mnID,nmFrameID,TimeStamp,mnGridCols,mnGridRows,KeyPoints,PoseX,PoseY,PoseZ
0,0,1512795974.330300,64,48,1893,0.000000,0.000000,0.000000
1,70,1512795988.494500,64,48,1922,-0.014854,-0.015203,-0.036162
12,89,1512795992.407200,64,48,1004,-0.015604,-0.011199,-0.040123
18,101,1512795994.838800,64,48,1003,-0.058741,-0.029211,-0.156863
21,107,1512795996.056600,64,48,1001,-0.078214,-0.038572,-0.209151
20,105,1512795995.653100,64,48,1003,-0.074684,-0.035817,-0.197292
25,116,1512795997.892700,64,48,1003,-0.033313,-0.020031,-0.120355
23,111,1512795996.871600,64,48,1004,-0.054979,-0.029905,-0.183917
27,120,1512795998.690000,64,48,1003,-0.011926,-0.007476,-0.040084
26,118,1512795998.294000,64,48,1003,-0.022007,-0.014477,-0.083757
