mnID,nmFrameID,TimeStamp,mnGridCols,mnGridRows,KeyPoints,PoseX,PoseY,PoseZ
0,0,1512795974.330300,64,48,1893,0.000000,0.000000,0.000000
18,101,1512795994.838800,64,48,1003,-0.048996,-0.021967,-0.123719
21,107,1512795996.056600,64,48,1001,-0.065232,-0.029190,-0.164510
20,105,1512795995.653100,64,48,1003,-0.061669,-0.026977,-0.155486
23,111,1512795996.871600,64,48,1004,-0.045554,-0.022903,-0.145233
49,154,1512796005.511600,64,48,926,-0.020265,-0.027198,-0.126482
48,153,1512796005.315900,64,48,968,-0.021048,-0.021660,-0.118404
50,156,1512796005.917500,64,48,954,-0.019500,-0.009784,-0.109831
58,172,1512796009.117800,64,48,1000,-0.008373,-0.001342,0.008126
63,180,1512796010.743800,64,48,1002,-0.001582,0.001384,0.017324
64,182,1512796011.143500,64,48,1002,-0.002582,0.001565,0.013709
65,184,1512796011.535000,64,48,1003,-0.004198,0.000273,0.008146
90,234,1512796021.672900,64,48,1002,-0.018423,-0.003988,-0.115230
95,245,1512796023.894900,64,48,1001,-0.021637,-0.023922,-0.147505
100,250,1512796024.910100,64,48,1003,-0.035526,-0.032035,-0.201546
105,257,1512796026.320000,64,48,1001,-0.052236,-0.036013,-0.247417
111,263,1512796027.550200,64,48,983,-0.054045,-0.044417,-0.292692
110,262,1512796027.350000,64,48,987,-0.054016,-0.043591,-0.289491
