mnID,nmFrameID,TimeStamp,mnGridCols,mnGridRows,KeyPoints,PoseX,PoseY,PoseZ
0,0,1512795974.330300,64,48,1893,0.000000,0.000000,0.000000
18,101,1512795994.838800,64,48,1003,-0.048418,-0.021782,-0.124435
21,107,1512795996.056600,64,48,1001,-0.064671,-0.028703,-0.164665
20,105,1512795995.653100,64,48,1003,-0.060787,-0.026759,-0.156096
23,111,1512795996.871600,64,48,1004,-0.045141,-0.022505,-0.145589
49,154,1512796005.511600,64,48,926,-0.018246,-0.025757,-0.124998
48,153,1512796005.315900,64,48,968,-0.019012,-0.020292,-0.116676
50,156,1512796005.917500,64,48,954,-0.017017,-0.008957,-0.107321
58,172,1512796009.117800,64,48,1000,-0.007914,-0.001326,0.007769
63,180,1512796010.743800,64,48,1002,-0.001384,0.001344,0.016495
64,182,1512796011.143500,64,48,1002,-0.002317,0.001570,0.013311
65,184,1512796011.535000,64,48,1003,-0.003879,0.000306,0.007909
90,234,1512796021.672900,64,48,1002,-0.017756,-0.003783,-0.115955
95,245,1512796023.894900,64,48,1001,-0.021337,-0.023334,-0.147582
100,250,1512796024.910100,64,48,1003,-0.034224,-0.031582,-0.201736
114,268,1512796028.573400,64,48,981,-0.055899,-0.043636,-0.295383
113,267,1512796028.375400,64,48,981,-0.055860,-0.044617,-0.300888
115,271,1512796029.200300,64,48,999,-0.052573,-0.039688,-0.269416
116,275,1512796030.026800,64,48,1003,-0.051732,-0.034004,-0.229693
