mnId,RefKF.Id,RefKF.FrameId,NextId,FirstKF,FirstFrame,PoseX,PoseY,PoseZ
77,1,1,1548,1,1,-0.081299,0.096574,0.663173
81,1,1,1548,1,1,-0.200763,0.038011,0.615937
82,1,1,1548,1,1,-0.301367,0.053251,0.814875
83,1,1,1548,1,1,0.045279,0.107145,0.648050
84,1,1,1548,1,1,-0.372250,-0.176600,0.851292
86,1,1,1548,1,1,0.304062,0.174855,1.074621
88,1,1,1548,1,1,0.168734,0.099086,1.717866
89,1,1,1548,1,1,-0.374400,-0.144930,0.840937
91,1,1,1548,1,1,-0.304780,-0.010703,0.916322
94,1,1,1548,1,1,-0.277961,0.025357,0.886461
95,1,1,1548,1,1,-0.258723,-0.003347,0.926967
96,1,1,1548,1,1,-0.486839,-0.391385,1.524838
97,1,1,1548,1,1,-0.214190,0.052658,0.975782
99,1,1,1548,1,1,-0.146964,0.086661,0.591485
100,1,1,1548,1,1,-0.128387,0.084176,0.472905
102,1,1,1548,1,1,-0.021659,0.100582,0.720805
104,1,1,1548,1,1,-0.016452,0.069641,0.534452
107,1,1,1548,1,1,-0.310941,0.051918,0.821812
108,1,1,1548,1,1,-0.423601,0.043381,1.075370
109,1,1,1548,1,1,-0.342512,0.027343,0.859153
111,1,1,1548,1,1,-0.376081,-0.032718,0.830657
114,1,1,1548,1,1,-0.336455,-0.120599,0.930368
115,1,1,1548,1,1,-0.011098,0.113132,0.595388
116,1,1,1548,1,1,-0.017547,0.110968,0.578948
117,1,1,1548,1,1,-0.288362,-0.073162,0.846463
119,1,1,1548,1,1,-0.301727,-0.102164,0.899531
122,1,1,1548,1,1,-0.292157,0.055923,0.670283
124,1,1,1548,1,1,0.070830,0.123239,0.515887
126,1,1,1548,1,1,-0.253785,0.097585,0.576393
127,1,1,1548,1,1,-0.099700,0.058359,0.934487
128,1,1,1548,1,1,-0.208467,0.051511,0.522638
129,1,1,1548,1,1,-0.228376,0.040622,0.587974
134,1,1,1548,1,1,-0.176840,-0.105559,0.845159
136,1,1,1548,1,1,-0.280875,-0.029859,0.879568
139,1,1,1548,1,1,-0.145121,0.108589,0.526970
140,1,1,1548,1,1,-0.147539,0.109897,0.500263
142,1,1,1548,1,1,0.030081,0.067710,0.788094
143,1,1,1548,1,1,-0.353077,-0.154180,0.918863
145,1,1,1548,1,1,-0.341621,-0.158100,0.869888
146,1,1,1548,1,1,-0.350441,-0.169194,0.874452
147,1,1,1548,1,1,-0.344981,-0.076562,0.861984
150,1,1,1548,1,1,-0.242985,-0.080931,0.905066
151,1,1,1548,1,1,-0.266551,-0.097486,0.880983
153,1,1,1548,1,1,-0.103691,0.135755,0.599390
155,1,1,1548,1,1,0.130803,0.101418,0.475566
157,1,1,1548,1,1,-0.023835,0.113277,0.498667
160,1,1,1548,1,1,-0.363261,0.187795,0.785998
162,1,1,1548,1,1,-0.414597,0.090254,1.360777
163,1,1,1548,1,1,-0.547959,-0.200846,1.351904
165,1,1,1548,1,1,-0.048774,0.122725,0.512830
166,1,1,1548,1,1,0.144635,0.121839,1.160839
167,1,1,1548,1,1,0.233964,0.088011,0.960071
168,1,1,1548,1,1,-0.322047,-0.061873,0.951185
169,1,1,1548,1,1,-0.166099,0.056537,0.537725
171,1,1,1548,1,1,-0.179207,0.046704,0.601766
172,1,1,1548,1,1,-0.337240,-0.015230,0.854541
174,1,1,1548,1,1,-0.205175,0.092214,0.545186
175,1,1,1548,1,1,-0.190105,0.080972,0.476804
178,1,1,1548,1,1,0.224554,0.050277,0.878366
179,1,1,1548,1,1,0.123357,0.162265,0.770850
181,1,1,1548,1,1,0.253233,0.008030,0.988643
182,1,1,1548,1,1,-0.340893,-0.350095,1.562040
184,1,1,1548,1,1,-0.200671,0.126978,0.577004
185,1,1,1548,1,1,0.192865,0.073061,0.928571
187,1,1,1548,1,1,0.056815,0.106059,0.555456
188,1,1,1548,1,1,0.044358,0.116086,0.572372
189,1,1,1548,1,1,-0.184920,0.108714,0.512433
192,1,1,1548,1,1,-0.202600,0.076299,0.542487
193,1,1,1548,1,1,-0.242238,0.076594,0.576010
194,1,1,1548,1,1,0.119983,0.105741,0.545112
195,1,1,1548,1,1,-0.169736,0.063202,0.531356
196,1,1,1548,1,1,-0.289737,-0.048414,0.929064
197,1,1,1548,1,1,-0.287535,-0.074609,0.906859
199,1,1,1548,1,1,-0.082504,0.102119,0.575109
200,1,1,1548,1,1,-0.096901,0.113573,0.705811
206,1,1,1548,1,1,0.228194,0.020818,1.158045
211,1,1,1548,1,1,-0.338764,-0.058141,0.874124
214,1,1,1548,1,1,-0.138286,0.105195,0.551972
215,1,1,1548,1,1,-0.346007,0.018867,0.880140
216,1,1,1548,1,1,-0.341609,0.002953,0.870426
217,1,1,1548,1,1,-0.071431,0.116395,0.504723
219,1,1,1548,1,1,0.111188,0.113148,0.620542
220,1,1,1548,1,1,0.149768,0.124698,0.756441
221,1,1,1548,1,1,0.128271,0.133228,0.637772
222,1,1,1548,1,1,0.109747,0.107506,0.570971
225,1,1,1548,1,1,0.101003,0.088975,0.631244
226,1,1,1548,1,1,0.070998,0.102980,0.713046
228,1,1,1548,1,1,0.084932,0.096376,0.775173
229,1,1,1548,1,1,0.076145,0.131261,1.006123
230,1,1,1548,1,1,-0.208890,0.055697,0.629349
231,1,1,1548,1,1,-0.199716,0.052976,0.562757
233,1,1,1548,1,1,-0.115103,0.117064,0.488830
234,1,1,1548,1,1,-0.132479,0.113919,0.503723
237,1,1,1548,1,1,-0.395020,-0.072632,0.862002
238,1,1,1548,1,1,-0.369925,-0.114494,0.833388
240,1,1,1548,1,1,-0.090953,0.066354,0.859694
242,0,0,1548,0,0,0.067417,-0.116881,0.524576
245,0,0,1548,0,0,-0.189221,0.077385,0.447632
248,0,0,1548,0,0,0.140478,0.091738,0.678358
250,0,0,1548,0,0,0.085948,-0.063868,0.429065
251,0,0,1548,0,0,0.030100,-0.076643,0.295279
252,0,0,1548,0,0,-0.306461,-0.102538,1.186466
253,0,0,1548,0,0,-0.097486,0.049712,0.332590
258,2,2,1548,2,2,-0.122872,0.085692,0.443041
260,2,2,1548,2,2,-0.184506,0.074616,0.537719
263,2,2,1548,2,2,-0.209343,0.089034,0.546492
264,2,2,1548,2,2,0.083153,0.082709,0.504380
265,2,2,1548,2,2,0.100653,0.096991,0.518867
269,2,2,1548,2,2,0.296804,-0.742145,2.607955
270,2,2,1548,2,2,-0.218943,0.111823,0.516897
271,2,2,1548,2,2,-0.067109,0.097795,0.566527
272,2,2,1548,2,2,-0.215059,0.080454,0.571825
274,2,2,1548,2,2,-0.253053,0.065021,0.681130
275,2,2,1548,2,2,0.146494,0.090515,0.691901
276,2,2,1548,2,2,0.101674,0.120264,0.558834
277,2,2,1548,2,2,0.215201,0.040723,0.840283
278,2,2,1548,2,2,0.165075,0.092111,0.678986
279,2,2,1548,2,2,0.106531,0.081489,0.548484
280,2,2,1548,2,2,-0.291100,-0.060323,0.856573
281,2,2,1548,2,2,-0.348828,0.032581,0.851834
282,2,2,1548,2,2,-0.164380,0.098434,0.664798
283,2,2,1548,2,2,-0.118109,0.103651,0.608980
284,2,2,1548,2,2,-0.126655,0.102275,0.558951
285,2,2,1548,2,2,0.072625,0.095888,0.506233
286,2,2,1548,2,2,0.055078,0.092827,0.492778
288,2,2,1548,2,2,-0.220263,0.080040,0.671837
289,2,2,1548,2,2,0.001450,0.088139,0.610572
290,2,2,1548,2,2,-0.230704,0.054328,0.576119
291,2,2,1548,2,2,0.087407,0.070979,0.453019
292,2,2,1548,2,2,0.057313,0.076178,0.522133
295,2,2,1548,2,2,0.133773,0.111391,0.794907
296,2,2,1548,2,2,-0.281132,0.040124,0.758157
297,2,2,1548,2,2,-0.147163,0.037442,0.527648
298,2,2,1548,2,2,-0.172409,0.062705,0.534376
301,3,3,1548,3,3,0.461728,-0.335353,1.565999
303,3,3,1548,3,3,0.313885,-0.270878,1.221938
317,3,3,1548,3,3,-0.000083,0.095726,0.645922
318,3,3,1548,3,3,0.030843,0.159365,0.780375
320,3,3,1548,3,3,0.255514,0.005286,0.989482
321,3,3,1548,3,3,0.212390,0.078555,0.877146
323,0,0,1548,3,3,-0.311926,-0.398293,1.827934
324,3,3,1548,3,3,0.853248,-0.907145,4.039440
325,3,3,1548,3,3,-0.031314,0.112820,0.607147
326,3,3,1548,3,3,0.179317,0.055816,0.789406
327,3,3,1548,3,3,0.226079,0.099036,1.012401
329,3,3,1548,3,3,0.021293,0.102889,0.635117
330,3,3,1548,3,3,0.042545,0.090017,0.639584
331,3,3,1548,3,3,0.081859,0.065491,0.660654
332,3,3,1548,3,3,-0.266750,-0.106050,0.717344
333,3,3,1548,3,3,0.051652,0.060265,0.643975
334,3,3,1548,3,3,0.212539,-0.163592,1.150628
335,3,3,1548,3,3,1.040825,-0.963728,5.680929
336,3,3,1548,3,3,0.378323,-0.394605,2.062998
337,3,3,1548,3,3,0.096027,-0.027886,0.536241
339,3,3,1548,3,3,-0.099474,0.099059,0.456835
343,3,3,1548,3,3,-0.179664,0.094901,0.573485
344,3,3,1548,3,3,0.150727,0.093445,0.708163
345,3,3,1548,3,3,0.217677,0.087063,0.794847
348,3,3,1548,3,3,-0.145289,0.116003,0.558909
350,3,3,1548,3,3,-0.254267,0.078922,0.600433
352,3,3,1548,3,3,0.102137,0.121845,0.853369
353,3,3,1548,3,3,0.162115,0.089939,0.653802
354,3,3,1548,3,3,0.100154,0.096146,0.493603
355,3,3,1548,3,3,0.083461,0.136590,0.872479
359,3,3,1548,3,3,-0.245546,0.109300,0.604516
360,0,0,1548,3,3,0.073867,0.106773,0.635499
304,3,3,1548,3,3,0.383014,-0.319100,1.501775
305,3,3,1548,3,3,-0.367385,-0.111681,0.904716
306,3,3,1548,3,3,-0.133353,0.088678,0.562309
307,3,3,1548,3,3,0.065690,0.122685,0.730789
309,3,3,1548,3,3,-0.411738,-0.345933,1.533745
310,3,3,1548,3,3,0.098503,0.096213,0.583984
313,3,3,1548,3,3,0.227980,-0.376685,1.612653
314,3,3,1548,3,3,-0.267857,0.060041,0.729912
315,3,3,1548,3,3,0.087966,0.111990,0.562958
316,3,3,1548,3,3,0.101459,0.069861,0.461549
363,3,3,1548,3,3,-0.230619,0.085636,0.606126
364,3,3,1548,3,3,0.016511,0.085377,0.495302
366,0,0,1548,4,4,0.203543,-0.234223,1.349625
367,0,0,1548,4,4,0.595667,-0.336063,2.028870
368,0,0,1548,4,4,0.536259,-0.762809,2.509701
370,0,0,1548,4,4,0.348221,0.018443,1.512707
372,0,0,1548,4,4,0.312678,-0.200126,1.284869
373,0,0,1548,4,4,0.338589,-0.263000,1.496002
374,0,0,1548,4,4,0.188155,-0.066283,1.302603
387,0,0,1548,4,4,0.329508,-0.283511,1.437191
390,0,0,1548,4,4,0.245648,0.068256,0.989309
